audio_filename,transcription,video_id,segment_num,start_time,duration,timestamp_range,transcription_length
xCWXMRvNcnQ_seg013.wav,"UNITED 265, CLEARED DIRECT OTENS.",xCWXMRvNcnQ,13,82,2,[01:22 - 01:24],33
xCWXMRvNcnQ_seg014.wav,"UNITED 265, CLEARED DIRECT OTENS.",xCWXMRvNcnQ,14,85,3,[01:25 - 01:28],33
xCWXMRvNcnQ_seg015.wav,"CHICAGO, UNITED 265.",xCWXMRvNcnQ,15,95,2,[01:35 - 01:37],20
xCWXMRvNcnQ_seg016.wav,WE'D LIKE TO DECLARE AN EMERGENCY. AND WE WOULD LIKE TO HEAD BACK TO CHICAGO. UH...,xCWXMRvNcnQ,16,99,5,[01:39 - 01:44],83
xCWXMRvNcnQ_seg017.wav,AND THE REASON IS... WE JUST GOT A MESSAGE FROM ONE OF OUR FLIGHT ATTENDANTS. ON THE MIRROR IN THE LAV... IN THE BATHROOM THERE IS A MESSAGE THAT SAYS THERE IS A BOMB ON BOARD.,xCWXMRvNcnQ,17,104,13,[01:44 - 01:57],176
xCWXMRvNcnQ_seg018.wav,"UNITED 265, ROGER, AMEND THE ALTITUDE, MAINTAIN FL190.",xCWXMRvNcnQ,18,118,3,[01:58 - 02:01],54
xCWXMRvNcnQ_seg019.wav,"OKAY, FL190, FOR UNITED 265.",xCWXMRvNcnQ,19,122,2,[02:02 - 02:04],28
xCWXMRvNcnQ_seg020.wav,"UNITED 265, YOU SAID YOU WANT TO RETURN BACK TO O'HARE?",xCWXMRvNcnQ,20,125,3,[02:05 - 02:08],55
xCWXMRvNcnQ_seg021.wav,"YEP, IMMEDIATELY, IF WE COULD, PLEASE.",xCWXMRvNcnQ,21,129,2,[02:09 - 02:11],38
xCWXMRvNcnQ_seg022.wav,"UNITED 265, ROGER, DESCEND AND MAINTAIN 11,000. SOUTH BEND ALTIMETER IS 29.00.",xCWXMRvNcnQ,22,131,5,[02:11 - 02:16],78
xCWXMRvNcnQ_seg023.wav,"OKAY, 29.90 ON THE ALTIMETER, DOWN TO 11,000, FOR UNITED 265.",xCWXMRvNcnQ,23,137,5,[02:17 - 02:22],61
xCWXMRvNcnQ_seg024.wav,"UNITED 265, ROGER AND YOU'RE CLEARED TO THE O'HARE AIRPORT VIA RADAR VECTORS. FLY HEADING 360 FOR NOW.",xCWXMRvNcnQ,24,143,9,[02:23 - 02:32],102
xCWXMRvNcnQ_seg025.wav,"OKAY, 360 ON THE HEADING, FOR UNITED 265.",xCWXMRvNcnQ,25,152,3,[02:32 - 02:35],41
xCWXMRvNcnQ_seg026.wav,"UNITED 265, ROGER... SO YOUR NATURE OF THE EMERGENCY IS A BOMB THREAT ON BOARD... AND YOU SAID THAT THERE WAS A MESSAGE ON THE BATHROOM?",xCWXMRvNcnQ,26,160,12,[02:40 - 02:52],136
xCWXMRvNcnQ_seg027.wav,THAT'S CORRECT. IN THE AFT LAVATORY. THAT MESSAGE IS WRITTEN ON THE MIRROR.,xCWXMRvNcnQ,27,172,5,[02:52 - 02:57],75
xCWXMRvNcnQ_seg028.wav,"UNITED 265, ROGER, SAY FUEL REMAINING IN MINUTES.",xCWXMRvNcnQ,28,180,6,[03:00 - 03:06],49
xCWXMRvNcnQ_seg029.wav,WE GOT 134 MINUTES OF FUEL ON BOARD.,xCWXMRvNcnQ,29,188,2,[03:08 - 03:10],36
xCWXMRvNcnQ_seg030.wav,ROGER AND HOW ABOUT POUNDS?,xCWXMRvNcnQ,30,191,1,[03:11 - 03:12],27
xCWXMRvNcnQ_seg031.wav,"13,400 POUNDS OF FUEL.",xCWXMRvNcnQ,31,193,3,[03:13 - 03:16],22
xCWXMRvNcnQ_seg032.wav,"ROGER, AND ARE YOU GONNA NEED ANY EQUIPMENT... EMERGENCY EQUIPMENT ON THE GROUND?",xCWXMRvNcnQ,32,199,4,[03:19 - 03:23],81
xCWXMRvNcnQ_seg033.wav,UH... I HOPE NOT. BUT UNDERSTAND YOU'LL ADVISE AIRPORT SECURITY?,xCWXMRvNcnQ,33,204,4,[03:24 - 03:28],64
xCWXMRvNcnQ_seg034.wav,"OKAY, UNITED 265.",xCWXMRvNcnQ,34,210,1,[03:30 - 03:31],17
xCWXMRvNcnQ_seg035.wav,"UNITED 265, SAY PEOPLE ON BOARD.",xCWXMRvNcnQ,35,219,2,[03:39 - 03:41],32
xCWXMRvNcnQ_seg036.wav,WE HAVE 137 SOULS ON BOARD.,xCWXMRvNcnQ,36,224,4,[03:44 - 03:48],27
xCWXMRvNcnQ_seg037.wav,"UNITED 265, ROGER, YOU ARE CLEARED TO THE O'HARE AIRPORT VIA DIRECT.",xCWXMRvNcnQ,37,230,3,[03:50 - 03:53],68
xCWXMRvNcnQ_seg038.wav,"DIRECT TO THE AIRPORT, UNITED 265.",xCWXMRvNcnQ,38,235,2,[03:55 - 03:57],34
xCWXMRvNcnQ_seg039.wav,"UNITED 265, ONE MORE THING, JUST MAINTAIN 10,000. AND THE O'HARE ALTIMETER IS 29.91 AND MAKE IT YOUR BEST FORWARD.",xCWXMRvNcnQ,39,237,7,[03:57 - 04:04],114
xCWXMRvNcnQ_seg040.wav,"OKAY, BEST SPEED FORWARD, WE'LL MAINTAIN 10,000, FOR UNITED 265.",xCWXMRvNcnQ,40,245,5,[04:05 - 04:10],64
xCWXMRvNcnQ_seg041.wav,"UNITED 265, CONTACT O'HARE APPROACH ON 125.7, 25.7.",xCWXMRvNcnQ,41,251,6,[04:11 - 04:17],51
xCWXMRvNcnQ_seg042.wav,"125.7, WE'LL SWITCH THAT FREQUENCY, FOR UNITED 265.",xCWXMRvNcnQ,42,258,4,[04:18 - 04:22],51
xCWXMRvNcnQ_seg043.wav,PART OF COMMUNICATION WITH APPROACH CONTROLLER WASN'T RECORDED,xCWXMRvNcnQ,43,264,1,[04:24 - 04:25],62
xCWXMRvNcnQ_seg044.wav,"UNITED 265, JUST QUICK QUESTION. IS THE COCKPIT SECURE?",xCWXMRvNcnQ,44,270,3,[04:30 - 04:33],55
xCWXMRvNcnQ_seg045.wav,"THAT'S AFFIRMATIVE, FOR UNITED 265.",xCWXMRvNcnQ,45,276,2,[04:36 - 04:38],35
xCWXMRvNcnQ_seg046.wav,"UNITED 265, HOW MANY SOULS DO YOU HAVE ON BOARD?",xCWXMRvNcnQ,46,288,2,[04:48 - 04:50],48
xCWXMRvNcnQ_seg047.wav,"137, UNITED 265.",xCWXMRvNcnQ,47,291,2,[04:51 - 04:53],16
xCWXMRvNcnQ_seg048.wav,"UNITED 265, REDUCE SPEED TO 180.",xCWXMRvNcnQ,48,300,2,[05:00 - 05:02],32
xCWXMRvNcnQ_seg049.wav,"180, UNITED 265.",xCWXMRvNcnQ,49,302,2,[05:02 - 05:04],16
xCWXMRvNcnQ_seg050.wav,"UNITED 265, CONTACT APPROACH 124.35.",xCWXMRvNcnQ,50,310,2,[05:10 - 05:12],36
xCWXMRvNcnQ_seg051.wav,"24.35, UNITED 265, SWITCHING.",xCWXMRvNcnQ,51,313,3,[05:13 - 05:16],29
xCWXMRvNcnQ_seg052.wav,"APPROACH, UNITED 265, LEVEL 7,000.",xCWXMRvNcnQ,52,320,3,[05:20 - 05:23],34
xCWXMRvNcnQ_seg053.wav,"UNITED 265, CHICAGO, 9L.",xCWXMRvNcnQ,53,323,3,[05:23 - 05:26],24
xCWXMRvNcnQ_seg054.wav,"9L, FOR UNITED 265.",xCWXMRvNcnQ,54,326,2,[05:26 - 05:28],19
xCWXMRvNcnQ_seg055.wav,"UNITED 265, DESCEND AND MAINTAIN 4,000.",xCWXMRvNcnQ,55,335,2,[05:35 - 05:37],39
xCWXMRvNcnQ_seg056.wav,"DESCEND AND MAINTAIN 4,000, UNITED 265.",xCWXMRvNcnQ,56,338,2,[05:38 - 05:40],39
xCWXMRvNcnQ_seg057.wav,"UNITED 265, WHAT'S YOUR CURRENT SPEED?",xCWXMRvNcnQ,57,347,1,[05:47 - 05:48],38
xCWXMRvNcnQ_seg058.wav,"WE ARE 180, FOR UNITED 265.",xCWXMRvNcnQ,58,351,2,[05:51 - 05:53],27
xCWXMRvNcnQ_seg059.wav,"UNITED 265, TURN LEFT HEADING 180.",xCWXMRvNcnQ,59,362,2,[06:02 - 06:04],34
xCWXMRvNcnQ_seg060.wav,"180, UNITED 265.",xCWXMRvNcnQ,60,365,2,[06:05 - 06:07],16
xCWXMRvNcnQ_seg061.wav,"UNITED 265, TURN LEFT HEADING 110 AND INTERCEPT THE LOCALIZER, REPORT THE FIELD IN SIGHT.",xCWXMRvNcnQ,61,371,5,[06:11 - 06:16],89
xCWXMRvNcnQ_seg062.wav,"UNITED 265, COMING LEFT TO 110 TO INTERCEPT. WE HAVE THE FIELD IN SIGHT.",xCWXMRvNcnQ,62,377,4,[06:17 - 06:21],72
xCWXMRvNcnQ_seg063.wav,"UNITED 265, O'HARE AIRPORT IS AT 10 O'CLOCK IN 15 MILES.",xCWXMRvNcnQ,63,387,5,[06:27 - 06:32],56
xCWXMRvNcnQ_seg064.wav,"UNITED 265, WE HAVE THE FIELD IN SIGHT.",xCWXMRvNcnQ,64,393,2,[06:33 - 06:35],39
xCWXMRvNcnQ_seg065.wav,"UNITED 265, CLEARED FOR THE VISUAL APPROACH RUNWAY 9L. SPEED IS YOUR DISCRETION.",xCWXMRvNcnQ,65,396,3,[06:36 - 06:39],80
xCWXMRvNcnQ_seg066.wav,"SPEED IS OUR DISCRETION, CLEARED FOR THE VISUAL 9L, UNITED 265.",xCWXMRvNcnQ,66,400,4,[06:40 - 06:44],63
xCWXMRvNcnQ_seg067.wav,"UNITED 265, YOU CAN CONTACT O'HARE TOWER ON 128.15.",xCWXMRvNcnQ,67,411,5,[06:51 - 06:56],51
xCWXMRvNcnQ_seg068.wav,"128.15 FOR TOWER, UNITED 265, SWITCHING, GOOD DAY.",xCWXMRvNcnQ,68,417,4,[06:57 - 07:01],50
xCWXMRvNcnQ_seg069.wav,THE TOWER FREQUENCY IS UNAVAILABLE.,xCWXMRvNcnQ,69,422,2,[07:02 - 07:04],35
xCWXMRvNcnQ_seg070.wav,"UNITED 265 LANDED SAFELY ON RUNWAY 9L. ACCORDING TO ADS-B DATA AIRPLANE CONTINUED TAXI TO THE REMOTE PARKING ON ""C PAD"".",xCWXMRvNcnQ,70,429,16,[07:09 - 07:25],120
yLzkCLkLA-Q_seg004.wav,"DEPARTURE, DELTA 956, OUT OF 3,500 FOR 10,000.",yLzkCLkLA-Q,4,13,3,[00:13 - 00:16],46
yLzkCLkLA-Q_seg005.wav,"DELTA 956, ATLANTA DEPARTURE, RADAR CONTACT. CLIMB AND MAINTAIN 14,000.",yLzkCLkLA-Q,5,17,4,[00:17 - 00:21],71
yLzkCLkLA-Q_seg006.wav,"CLEARED TO 14,000, DELTA 956.",yLzkCLkLA-Q,6,22,2,[00:22 - 00:24],29
yLzkCLkLA-Q_seg007.wav,"ATLANTA, DELTA 956, 6,300 CLIMBING TO 14,000.",yLzkCLkLA-Q,7,32,5,[00:32 - 00:37],45
yLzkCLkLA-Q_seg008.wav,"DELTA 956, ATLANTA DEPARTURE, RADAR CONTACT. CLIMB AND MAINTAIN 14,000.",yLzkCLkLA-Q,8,38,3,[00:38 - 00:41],71
yLzkCLkLA-Q_seg009.wav,SAY AGAIN.,yLzkCLkLA-Q,9,43,1,[00:43 - 00:44],10
yLzkCLkLA-Q_seg010.wav,"DELTA 956, APPROACH.",yLzkCLkLA-Q,10,49,1,[00:49 - 00:50],20
yLzkCLkLA-Q_seg011.wav,"AND, APOLOGIES, ATLANTA CENTER, DELTA 956, WE'D LIKE TO DECLARE AN EMERGENCY AT THIS TIME... AND BASICALLY GET VECTORS FOR AN ILS FOR 26... CORRECTION, 27R.",yLzkCLkLA-Q,11,52,12,[00:52 - 01:04],156
yLzkCLkLA-Q_seg012.wav,"DELTA 956, ROGER, MAINTAIN 10,000, FLY HEADING 360.",yLzkCLkLA-Q,12,65,5,[01:05 - 01:10],51
yLzkCLkLA-Q_seg013.wav,"OKAY, HEADING 360 AND UP TO 10,000 FEET, DELTA 956.",yLzkCLkLA-Q,13,72,4,[01:12 - 01:16],51
yLzkCLkLA-Q_seg014.wav,"DELTA 956, WHEN ABLE SAY THE NATURE OF YOUR EMERGENCY. AND UNDERSTAND YOU WANNA LAND RUNWAY 27R?",yLzkCLkLA-Q,14,77,6,[01:17 - 01:23],96
yLzkCLkLA-Q_seg015.wav,CORRECT. CURRENTLY WE'RE JUST... WE'RE TROUBLESHOOTING AND ASSESSING. AS FAR AS I CAN TELL WE HAVE SMOKE AND FUMES IN THE COCKPIT.,yLzkCLkLA-Q,15,84,7,[01:24 - 01:31],130
yLzkCLkLA-Q_seg016.wav,"DELTA 956, ROGER, DO YOU NEED MORE TIME TO WORK THAT OUT OR YOU WANT VECTORS RIGHT IN TO THE DOWNWIND?",yLzkCLkLA-Q,16,92,5,[01:32 - 01:37],102
yLzkCLkLA-Q_seg017.wav,"WE'D LIKE TO GET ON THE GROUND AS SOON AS POSSIBLE, PLEASE.",yLzkCLkLA-Q,17,98,3,[01:38 - 01:41],59
yLzkCLkLA-Q_seg018.wav,"DELTA 956, ROGER, MAINTAIN 10,000, FLY HEADING 050.",yLzkCLkLA-Q,18,102,4,[01:42 - 01:46],51
yLzkCLkLA-Q_seg019.wav,"OKAY, HEADING 050 AND UP TO 10,000 FEET, DELTA 956.",yLzkCLkLA-Q,19,107,4,[01:47 - 01:51],51
yLzkCLkLA-Q_seg020.wav,"DELTA 956, WHEN ABLE SAY PASSENGERS ON BOARD, IF YOU HAVE ANY INFANTS OR HAZMAT... INFORMATION AND... STAND BY ON THE OTHER INFORMATION.",yLzkCLkLA-Q,20,114,13,[01:54 - 02:07],136
yLzkCLkLA-Q_seg021.wav,"YUP, WE'VE GOT CURRENTLY 185 SOULS ON BOARD.",yLzkCLkLA-Q,21,129,2,[02:09 - 02:11],44
yLzkCLkLA-Q_seg022.wav,"DELTA 956, CLIMB AND MAINTAIN 11,000.",yLzkCLkLA-Q,22,135,2,[02:15 - 02:17],37
yLzkCLkLA-Q_seg023.wav,"11,000, DELTA 956.",yLzkCLkLA-Q,23,138,2,[02:18 - 02:20],18
yLzkCLkLA-Q_seg024.wav,"DELTA 956, TURN RIGHT HEADING 080.",yLzkCLkLA-Q,24,141,3,[02:21 - 02:24],34
yLzkCLkLA-Q_seg025.wav,"DELTA 956, WHEN ABLE SAY THE PASSENGERS ON BOARD AGAIN, FUEL REMAINING IN POUNDS AND... ANY INFANTS OR HAZMAT INFORMATION.",yLzkCLkLA-Q,25,149,9,[02:29 - 02:38],122
yLzkCLkLA-Q_seg026.wav,"OKAY, 185 SOULS ON BOARD, WE'VE GOT 31,000 POUNDS OF FUEL ON BOARD.",yLzkCLkLA-Q,26,160,4,[02:40 - 02:44],67
yLzkCLkLA-Q_seg027.wav,AND WE'RE CURRENTLY ON OXYGEN. NO OTHER HAZMAT.,yLzkCLkLA-Q,27,166,4,[02:46 - 02:50],47
yLzkCLkLA-Q_seg028.wav,"DELTA 956, ROGER, NO INFANTS ON BOARD?",yLzkCLkLA-Q,28,171,2,[02:51 - 02:53],38
yLzkCLkLA-Q_seg029.wav,"DELTA 956, TURN RIGHT HEADING 110.",yLzkCLkLA-Q,29,178,2,[02:58 - 03:00],34
yLzkCLkLA-Q_seg030.wav,"110, DELTA 956.",yLzkCLkLA-Q,30,181,1,[03:01 - 03:02],15
yLzkCLkLA-Q_seg031.wav,"DELTA 956, SAY AGAIN THE FUEL REMAINING IN POUNDS.",yLzkCLkLA-Q,31,187,3,[03:07 - 03:10],50
yLzkCLkLA-Q_seg032.wav,"FUEL REMAINING IS 30,800 POUNDS, DELTA 956.",yLzkCLkLA-Q,32,193,2,[03:13 - 03:15],43
yLzkCLkLA-Q_seg033.wav,"30,800 POUNDS, UNDERSTAND, THANK YOU.",yLzkCLkLA-Q,33,197,2,[03:17 - 03:19],37
yLzkCLkLA-Q_seg034.wav,"DELTA 956, MAINTAIN 210 KNOTS AND CONTACT APPROACH 127.9.",yLzkCLkLA-Q,34,204,5,[03:24 - 03:29],57
yLzkCLkLA-Q_seg035.wav,210 KNOTS AND 127.9?,yLzkCLkLA-Q,35,211,3,[03:31 - 03:34],20
yLzkCLkLA-Q_seg036.wav,"NOTICE PART OF COMMUNICATION WITH THIS APPROACH CONTROLLER IS UNAVAILABLE. CONTROLLER HAS GIVEN THE PILOTS TWO TURN HEADINGS AND INSTRUCTED THEM TO DESCEND TO 7,000 FEET.",yLzkCLkLA-Q,36,215,10,[03:35 - 03:45],170
yLzkCLkLA-Q_seg037.wav,"APPROACH, DELTA 956, LEVELING 7,000.",yLzkCLkLA-Q,37,226,2,[03:46 - 03:48],36
yLzkCLkLA-Q_seg038.wav,"DELTA 956, ATLANTA APPROACH, RUNWAY 27R, TURN RIGHT HEADING 180, DESCEND AND MAINTAIN 5,000.",yLzkCLkLA-Q,38,229,5,[03:49 - 03:54],92
yLzkCLkLA-Q_seg039.wav,"RIGHT TURN 180, DOWN TO 5,000, DELTA 956.",yLzkCLkLA-Q,39,235,3,[03:55 - 03:58],41
yLzkCLkLA-Q_seg040.wav,"DELTA 956, MAINTAIN 180 KNOTS OR GREATER, REPORT THE AIRPORT IN SIGHT.",yLzkCLkLA-Q,40,243,3,[04:03 - 04:06],70
yLzkCLkLA-Q_seg041.wav,"180 OR BETTER, WE'LL CALL THE FIELD, DELTA 956.",yLzkCLkLA-Q,41,248,2,[04:08 - 04:10],47
yLzkCLkLA-Q_seg042.wav,"DELTA 956, TURN RIGHT HEADING 250, INTERCEPT THE LOCALIZER, DESCEND AND MAINTAIN 4,000.",yLzkCLkLA-Q,42,255,3,[04:15 - 04:18],87
yLzkCLkLA-Q_seg043.wav,"OKAY, 250, INTERCEPT THE...",yLzkCLkLA-Q,43,260,1,[04:20 - 04:21],27
yLzkCLkLA-Q_seg044.wav,"IT'S THE RNAV, CORRECT?",yLzkCLkLA-Q,44,262,1,[04:22 - 04:23],23
yLzkCLkLA-Q_seg045.wav,"YEAH, IT'LL BE THE RNAV FINAL APPROACH COURSE. JOIN THE FINAL APPROACH COURSE ON A 250 HEADING.",yLzkCLkLA-Q,45,264,4,[04:24 - 04:28],95
yLzkCLkLA-Q_seg046.wav,"250 HEADING, JOIN THE FINAL APPROACH COURSE, DELTA 956.",yLzkCLkLA-Q,46,271,2,[04:31 - 04:33],55
yLzkCLkLA-Q_seg047.wav,"DELTA 956, DESCEND AND MAINTAIN 3,000.",yLzkCLkLA-Q,47,277,2,[04:37 - 04:39],38
yLzkCLkLA-Q_seg048.wav,"DOWN TO 3,000, DELTA 956.",yLzkCLkLA-Q,48,280,2,[04:40 - 04:42],25
yLzkCLkLA-Q_seg049.wav,"DELTA 956, WE GOT THE FIELD.",yLzkCLkLA-Q,49,287,1,[04:47 - 04:48],28
yLzkCLkLA-Q_seg050.wav,"DELTA 956, CLEARED VISUAL APPROACH RUNWAY 27R.",yLzkCLkLA-Q,50,289,3,[04:49 - 04:52],46
yLzkCLkLA-Q_seg051.wav,"CLEARED VISUAL 27R, DELTA 956.",yLzkCLkLA-Q,51,293,2,[04:53 - 04:55],30
yLzkCLkLA-Q_seg052.wav,"DELTA 956, CONTACT TOWER 119.3.",yLzkCLkLA-Q,52,300,3,[05:00 - 05:03],31
yLzkCLkLA-Q_seg053.wav,"OKAY, 19.3, DELTA 956.",yLzkCLkLA-Q,53,305,1,[05:05 - 05:06],22
yLzkCLkLA-Q_seg054.wav,"TOWER, DELTA 956, IS ON THE FINAL FOR 27R.",yLzkCLkLA-Q,54,310,3,[05:10 - 05:13],42
yLzkCLkLA-Q_seg055.wav,"DELTA 956, ATLANTA TOWER, WIND IS 160 AT 8, TRAFFIC WILL DEPART PRIOR TO YOUR ARRIVAL, RUNWAY 27R CLEARED TO LAND.",yLzkCLkLA-Q,55,315,5,[05:15 - 05:20],114
yLzkCLkLA-Q_seg056.wav,"CLEARED TO LAND 27R, DELTA 956. AND IS THE EMERGENCY EQUIPMENT... ARE THEY GONNA FOLL... ARE THEY GONNA FOLLOW US IN?",yLzkCLkLA-Q,56,321,6,[05:21 - 05:27],117
yLzkCLkLA-Q_seg057.wav,ONCE YOU GET ON THE GROUND WE WILL DETERMINE WHAT YOU NEED.,yLzkCLkLA-Q,57,328,4,[05:28 - 05:32],59
yLzkCLkLA-Q_seg058.wav,"OKAY, THANK YOU.",yLzkCLkLA-Q,58,332,1,[05:32 - 05:33],16
yLzkCLkLA-Q_seg059.wav,YOU'RE WELCOME.,yLzkCLkLA-Q,59,333,1,[05:33 - 05:34],15
yLzkCLkLA-Q_seg060.wav,"FIRE CHIEF, ATLANTA TOWER, NEXT TO LAND IS DELTA 956, THE EMERGENCY, IS AN AIRBUS 321, SMOKE IN THE COCKPIT. HE'S LANDING RUNWAY 27R, 3,000... 3,800 POUNDS, 185 SOULS ON BOARD, UNKNOWN INFANTS, 0 HAZMAT.",yLzkCLkLA-Q,60,340,15,[05:40 - 05:55],203
yLzkCLkLA-Q_seg061.wav,"DELTA 956, DO YOU REQUIRE ANY ASSISTANCE?",yLzkCLkLA-Q,61,367,2,[06:07 - 06:09],41
yLzkCLkLA-Q_seg062.wav,STAND BY.,yLzkCLkLA-Q,62,370,1,[06:10 - 06:11],9
yLzkCLkLA-Q_seg063.wav,"OKAY, DELTA 956, WE CAN EXIT RUNWAY SAFELY.",yLzkCLkLA-Q,63,372,3,[06:12 - 06:15],43
yLzkCLkLA-Q_seg064.wav,"DELTA 956, IS THERE AN EXPECTATION OF GOING TO THE RAMP RIGHT NOW?",yLzkCLkLA-Q,64,376,2,[06:16 - 06:18],66
yLzkCLkLA-Q_seg065.wav,AFFIRMATIVE.,yLzkCLkLA-Q,65,380,1,[06:20 - 06:21],12
yLzkCLkLA-Q_seg066.wav,"DELTA 956, MAKE THE RIGHT TURN ON T, JOIN TAXIWAY L. AND CONTACT GROUND 121.75, SAY PARKING.",yLzkCLkLA-Q,66,382,7,[06:22 - 06:29],92
yLzkCLkLA-Q_seg067.wav,"OKAY, RIGHT TURN T HERE. AND JUST GIVE US ONE SECOND TO CATCH UP.",yLzkCLkLA-Q,67,391,3,[06:31 - 06:34],65
yMWWZcQevFU_seg002.wav,"JUNE 7, 2024. THE AIRCRAFT BEECHCRAFT 35 BONANZA (N150WR) DEPARTED CENTENNIAL AIRPORT (KAPA) HEADING TO ROCKY MOUNTAIN METROPOLITAN AIRPORT (KBJC). ABOUT 6.5 MILES SOUTH OF THE DESTINATION, THE AIRCRAFT REPORTED THEIR OIL LIGHT WAS ILLUMINATED AND THE ENGINE WAS LOSING POWER. SHORTLY AFTER, THE PILOT ADVISED THERE WERE 4 SOULS ON BOARD WITH 80 GALLONS OF FUEL. SHORTLY AFTER, THE PILOT REPORTED TO TOWER THEY WOULD NEED TO DITCH THE AIRCRAFT AND WAS LOOKING FOR A SAFE SPACE TO LAND. THE AIRCRAFT ENDED UP LANDING IN A GREENBELT AREA IN A RESIDENTIAL NEIGHBORHOOD AND CAUGHT FIRE IN A HOME'S DRIVEWAY.",yMWWZcQevFU,2,7,13,[00:07 - 00:20],603
yMWWZcQevFU_seg003.wav,"BJC TOWER, GOOD MORNING. BONANZA 150WR, 7 MILES TO THE SOUTH-EAST.",yMWWZcQevFU,3,24,4,[00:24 - 00:28],66
yMWWZcQevFU_seg004.wav,N150WR BEECHCRAFT V35A BONANZA,yMWWZcQevFU,4,24,8,[00:24 - 00:32],30
yMWWZcQevFU_seg005.wav,"I'VE GOT AN OIL LIGHT ON, LOSING PRESSURE. CAN I GET ON THE GROUND PLEASE, SIR?",yMWWZcQevFU,5,29,3,[00:29 - 00:32],79
yMWWZcQevFU_seg006.wav,"N150WR, METRO TOWER, MAKE APPROACH STRAIGHT-IN RUNWAY 30R.",yMWWZcQevFU,6,35,4,[00:35 - 00:39],58
yMWWZcQevFU_seg007.wav,"30R, 0WR.",yMWWZcQevFU,7,40,1,[00:40 - 00:41],9
yMWWZcQevFU_seg008.wav,"0WR, SAY AMOUNT OF PEOPLE ON BOARD AND HOW MUCH FUEL DO YOU HAVE?",yMWWZcQevFU,8,47,4,[00:47 - 00:51],65
yMWWZcQevFU_seg009.wav,"I'M FULL ON MY MAINS AND I'VE GOT 4 PERSONS ON BOARD, 0WR.",yMWWZcQevFU,9,52,4,[00:52 - 00:56],58
yMWWZcQevFU_seg010.wav,"0WR, DO YOU KNOW ROUGHLY HOW MUCH TIME OR GALLONS THAT IS BEING FULL? I'M UNAWARE OF THE BONANZA'S FULL.",yMWWZcQevFU,10,57,6,[00:57 - 01:03],104
yMWWZcQevFU_seg011.wav,"CAN YOU REPEAT THAT, PLEASE?",yMWWZcQevFU,11,64,1,[01:04 - 01:05],28
yMWWZcQevFU_seg012.wav,"N150WR, DO YOU KNOW HOW MUCH TIME OR HOW MANY GALLONS OF FUEL?",yMWWZcQevFU,12,66,4,[01:06 - 01:10],62
yMWWZcQevFU_seg013.wav,"I'VE GOT 80 GALLONS ON BOARD, 0WR.",yMWWZcQevFU,13,72,3,[01:12 - 01:15],34
yMWWZcQevFU_seg014.wav,"BJC, BONANZA 150WR, I'M LOSING POWER QUICKLY.",yMWWZcQevFU,14,81,4,[01:21 - 01:25],45
yMWWZcQevFU_seg015.wav,"I MIGHT HAVE TO PUT IT DOWN SOMEWHERE, 0WR.",yMWWZcQevFU,15,85,4,[01:25 - 01:29],43
yMWWZcQevFU_seg016.wav,"N150WR, ROGER... LET ME KNOW IF THERE'S ANYTHING I CAN DO FOR YOU.",yMWWZcQevFU,16,90,5,[01:30 - 01:35],66
yMWWZcQevFU_seg017.wav,"UH... I DON'T KNOW WHAT TO DO. I'M GOING TO PUT IT DOWN, 0WR.",yMWWZcQevFU,17,96,4,[01:36 - 01:40],61
yMWWZcQevFU_seg018.wav,"0WR, DO YOU SEE ANYWHERE THAT'S SAFE FOR YOU TO LAND?",yMWWZcQevFU,18,104,3,[01:44 - 01:47],53
yMWWZcQevFU_seg019.wav,I'M TRYING TO FIND A FIELD OR PARK.,yMWWZcQevFU,19,108,3,[01:48 - 01:51],35
yMWWZcQevFU_seg020.wav,"I'VE GOT SOMETHING IN SIGHT. I DON'T KNOW WHERE I AM, 0WR.",yMWWZcQevFU,20,112,3,[01:52 - 01:55],58
yMWWZcQevFU_seg021.wav,"N0WR, ACCORDING TO MY RADAR YOU'RE ABOUT HALFWAY IN BETWEEN DOWNTOWN AND STANLEY LAKE, IF THAT HELPS YOU WITH ANYTHING.",yMWWZcQevFU,21,117,7,[01:57 - 02:04],119
yMWWZcQevFU_seg022.wav,"...YOU HAVEN'T IN SIGHT AT ALL BY CHANCE, THEIR ALTITUDE INDICATES 5,400 DESCENDING.",yMWWZcQevFU,22,134,4,[02:14 - 02:18],84
yMWWZcQevFU_seg023.wav,"I DO NOT HAVE THEM IN SIGHT. I HAVE THEM ON ADS-B AND I'VE BEEN LISTENING TO THEIR SITUATION, 9908K.",yMWWZcQevFU,23,139,4,[02:19 - 02:23],100
yMWWZcQevFU_seg024.wav,"056, ABOUT 2 MILES IS WHERE I THINK THE BONANZA WENT DOWN LAST. IF YOU'RE ABLE TO HEAR THEM OR ANYTHING THAT WOULD BE MUCH APPRECIATED IF YOU CAN RELAY ANY INFORMATION FOR US.",yMWWZcQevFU,24,145,12,[02:25 - 02:37],175
yMWWZcQevFU_seg025.wav,"056, FOR ABOUT 2 MILES. I'LL TELL YOU WHAT I CAN SEE. I LOST THEM ON ADS-B BUT I'LL TRY TO SEE WHERE I LAST SAW THEM, 08K.",yMWWZcQevFU,25,159,6,[02:39 - 02:45],122
