audio_filename,video_id,segment_num,transcription,reason,matched_keywords,duration
vsmAuWMvMLk_seg001.wav,vsmAuWMvMLk,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
w1SKRSXuZbI_seg001.wav,w1SKRSXuZbI,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
wNFKUmXJEkw_seg001.wav,wNFKUmXJEkw,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
wNFKUmXJEkw_seg002.wav,wNFKUmXJEkw,2,MAP AND ANIMATION CREATED BY A. WYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
xCWXMRvNcnQ_seg001.wav,xCWXMRvNcnQ,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
yLzkCLkLA-Q_seg001.wav,yLzkCLkLA-Q,1,ATC AUDIO,metadata,['ATC AUDIO'],
yLzkCLkLA-Q_seg002.wav,yLzkCLkLA-Q,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
yLzkCLkLA-Q_seg003.wav,yLzkCLkLA-Q,3,VISUALIZED,metadata,['VISUALIZED'],
yMWWZcQevFU_seg001.wav,yMWWZcQevFU,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
ycDYYcMtjKI_seg001.wav,ycDYYcMtjKI,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
z5FN9Txjvsk_seg001.wav,z5FN9Txjvsk,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
zIreYtCJnRA_seg001.wav,zIreYtCJnRA,1,ATC AUDIO,metadata,['ATC AUDIO'],
zIreYtCJnRA_seg002.wav,zIreYtCJnRA,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
zSL-CJlspjw_seg001.wav,zSL-CJlspjw,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
zbtB1uhPWx0_seg001.wav,zbtB1uhPWx0,1,ATC AUDIO,metadata,['ATC AUDIO'],
zbtB1uhPWx0_seg002.wav,zbtB1uhPWx0,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
zbtB1uhPWx0_seg003.wav,zbtB1uhPWx0,3,VISUALIZED,metadata,['VISUALIZED'],
zbtB1uhPWx0_seg004.wav,zbtB1uhPWx0,4,MAP AND ANIMATION CREATED BY A. TAYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
zbtB1uhPWx0_seg005.wav,zbtB1uhPWx0,5,ATCAUDIO,metadata,['ATCAUDIO'],
5TA1QldUTcs_seg004.wav,5TA1QldUTcs,4,KAFW PEROT FIELD FORT WORTH ALLIANCE AIRPORT,very_long_segment,,277.0
A7Saf_bijtg_seg006.wav,A7Saf_bijtg,6,N1307G,very_long_segment,,218.0
A7Saf_bijtg_seg007.wav,A7Saf_bijtg,7,CESSNA 172G,very_long_segment,,218.0
E4Cv5IpJKPQ_seg006.wav,E4Cv5IpJKPQ,6,QTR18N,very_long_segment,,217.0
E4Cv5IpJKPQ_seg007.wav,E4Cv5IpJKPQ,7,A35K,very_long_segment,,217.0
j6QQ8HtvBT8_seg004.wav,j6QQ8HtvBT8,4,KAGEL CANYON,very_long_segment,,220.0
j6QQ8HtvBT8_seg005.wav,j6QQ8HtvBT8,5,SAN FERNANDO,very_long_segment,,220.0
j6QQ8HtvBT8_seg006.wav,j6QQ8HtvBT8,6,KWHP / WHP,very_long_segment,,220.0
j6QQ8HtvBT8_seg007.wav,j6QQ8HtvBT8,7,KBUR / BUR,very_long_segment,,220.0
j6QQ8HtvBT8_seg008.wav,j6QQ8HtvBT8,8,BURBANK,very_long_segment,,220.0
j6QQ8HtvBT8_seg009.wav,j6QQ8HtvBT8,9,KVNY / VNY,very_long_segment,,220.0
j6QQ8HtvBT8_seg010.wav,j6QQ8HtvBT8,10,HIDDEN HILLS,very_long_segment,,220.0
j6QQ8HtvBT8_seg011.wav,j6QQ8HtvBT8,11,CALABASAS,very_long_segment,,220.0
j6QQ8HtvBT8_seg013.wav,j6QQ8HtvBT8,13,N904LR,very_long_segment,,204.0
j6QQ8HtvBT8_seg014.wav,j6QQ8HtvBT8,14,PH100,very_long_segment,,219.0
tW2UrzYSv5I_seg006.wav,tW2UrzYSv5I,6,KMSP MINNEAPOLIS-SAINT PAUL INTERNATIONAL AIRPORT,very_long_segment,,258.0
tW2UrzYSv5I_seg007.wav,tW2UrzYSv5I,7,KSTP ST PAUL DOWNTOWN HOLMAN FIELD AIRPORT,very_long_segment,,258.0
tW2UrzYSv5I_seg008.wav,tW2UrzYSv5I,8,MINNEAPOLIS,very_long_segment,,258.0
tqrymzg2NSY_seg003.wav,tqrymzg2NSY,3,CYYZ TORONTO LESTER B. PEARSON INTERNATIONAL AIRPORT,very_long_segment,,182.0
